
00-00000464;Станция Астра 3 С 600                                       со скидкой;шт.;1;73000;62050;Астра;;3;;С;600;Астра;47450;14000;7500;12500;;1,12;0,94;2,03;4;1,5;2,40488;5,3128;;;;;4,542064;7,449984;500;
00-00000336;Станция Астра 3 П 600                                       со скидкой;шт.;1;75000;63750;Астра;;3;;П;600;Астра;48750;14000;7500;12500;;1,12;0,94;2,03;4;1,5;2,40488;5,3128;;;;;4,542064;7,449984;500;
00-00000337;Станция Астра 4 С 850                                       со скидкой;шт.;1;78900;67065;Астра;;4;;С;850;Астра;51285;16000;7500;12500;;1,12;0,94;2,28;4;1,5;2,65088;5,8848;;;;;5,051264;8,285184;500;
00-00001950;Станция Астра 4 П 850                                       со скидкой;шт.;1;80900;68765;Астра;;4;;П;850;Астра;52585;16000;7500;12500;;1,12;0,94;2,28;4;1,5;2,65088;5,8848;;;;;5,051264;8,285184;500;
00-00000338;Станция Астра 5 С 850                                       со скидкой;шт.;1;89500;76075;Астра;;5;;С;850;Астра;58175;17000;7500;12500;;1,03;1,12;2,36;4;1,7;2,84192;6,27232;;;;;5,564416;8,994816;500;
00-00000339;Станция Астра 5 П 850                                       со скидкой;шт.;1;91500;77775;Астра;;5;;П;850;Астра;59475;17000;7500;12500;;1,03;1,12;2,36;4;1,7;2,84192;6,27232;;;;;5,564416;8,994816;500;
00-00000340;Станция Астра 5 С 1000                                       со скидкой;шт.;1;91700;77945;Астра;;5;;С;1000;Астра;59605;17000;7500;12500;;1,03;1,12;2,5;4;1,7;2,98472;6,60272;;;;;5,86872;9,48672;600;
00-00000341;Станция Астра 5 П 1000                                       со скидкой;шт.;1;93700;79645;Астра;;5;;П;1000;Астра;60905;17000;7500;12500;;1,03;1,12;2,5;4;1,7;2,98472;6,60272;;;;;5,86872;9,48672;600;
00-00000342;Станция Астра 5 С 1500                                       со скидкой;шт.;1;114100;96985;Астра;;5;;С;1500;Астра;74165;20000;7500;12500;;1,16;1;3;4;1,7;3,5088;7,8096;;;;;6,9888;11,2896;800;
00-00000343;Станция Астра 5 П 1500                                       со скидкой;шт.;1;116100;98685;Астра;;5;;П;1500;Астра;75465;20000;7500;12500;;1,16;1;3;4;1,7;3,5088;7,8096;;;;;6,9888;11,2896;800;
00-00000344;Станция Астра 6 С 850                                       со скидкой;шт.;1;95200;80920;Астра;;6;;С;850;Астра;61880;17000;7500;12500;;1,2;1,15;2,36;4;2,1;3,092;6,7272;;;;;6,3488;9,984;500;
00-00001951;Станция Астра 6 П 850                                       со скидкой;шт.;1;97200;82620;Астра;;6;;П;850;Астра;63180;17000;7500;12500;;1,2;1,15;2,36;4;2,1;3,092;6,7272;;;;;6,3488;9,984;500;
00-00000345;Станция Астра 6 С 1000                                       со скидкой;шт.;1;97500;82875;Астра;;6;;С;1000;Астра;63375;17000;7500;12500;;1,2;1,15;2,5;4;2,1;3,246;7,08;;;;;6,696;10,53;600;
00-00001952;Станция Астра 6 П 1000                                       со скидкой;шт.;1;99500;84575;Астра;;6;;П;1000;Астра;64675;17000;7500;12500;;1,2;1,15;2,5;4;2,1;3,246;7,08;;;;;6,696;10,53;600;
00-00000346;Станция Астра 6 С 1500                                       со скидкой;шт.;1;114800;97580;Астра;;6;;С;1500;Астра;74620;20000;7500;12500;;1,2;1,16;3;4;2,1;3,8112;8,368;;;;;7,9872;12,544;800;
00-00001953;Станция Астра 6 П 1500                                       со скидкой;шт.;1;116800;99280;Астра;;6;;П;1500;Астра;75920;20000;7500;12500;;1,2;1,16;3;4;2,1;3,8112;8,368;;;;;7,9872;12,544;800;
00-00000347;Станция Астра 7 С 850                                       со скидкой;шт.;1;106000;90100;Астра;;7;;С;850;Астра;68900;19000;8500;13500;;1,3;1,16;2,36;5;2,3;3,23024;6,97808;;;;;6,78912;10,53696;500;
00-00001954;Станция Астра 7 П 850                                       со скидкой;шт.;1;108000;91800;Астра;;7;;П;850;Астра;70200;19000;8500;13500;;1,3;1,16;2,36;5;2,3;3,23024;6,97808;;;;;6,78912;10,53696;500;
00-00000348;Станция Астра 7 С 1000                                       со скидкой;шт.;1;107500;91375;Астра;;7;;С;1000;Астра;69875;19000;8500;13500;;1,3;1,16;2,5;5;2,3;3,3904;7,3432;;;;;7,1604;11,1132;600;
00-00001955;Станция Астра 7 П 1000                                       со скидкой;шт.;1;109500;93075;Астра;;7;;П;1000;Астра;71175;19000;8500;13500;;1,3;1,16;2,5;5;2,3;3,3904;7,3432;;;;;7,1604;11,1132;600;
00-00000349;Станция Астра 7 С 1500                                       со скидкой;шт.;1;124000;105400;Астра;;7;;С;1500;Астра;80600;22000;8500;13500;;1,3;1,16;3;5;2,3;3,9624;8,6472;;;;;8,4864;13,1712;800;
00-00001956;Станция Астра 7 П 1500                                       со скидкой;шт.;1;126000;107100;Астра;;7;;П;1500;Астра;81900;22000;8500;13500;;1,3;1,16;3;5;2,3;3,9624;8,6472;;;;;8,4864;13,1712;800;
00-00000350;Станция Астра 8 С 850                                       со скидкой;шт.;1;109500;93075;Астра;;8;;С;850;Астра;71175;19000;8500;13500;;1,5;1,16;2,36;5;2,6;3,48144;7,43408;;;;;7,58784;11,54048;500;
00-00000351;Станция Астра 8 П 850                                       со скидкой;шт.;1;111500;94775;Астра;;8;;П;850;Астра;72475;19000;8500;13500;;1,5;1,16;2,36;5;2,6;3,48144;7,43408;;;;;7,58784;11,54048;500;
00-00000352;Станция Астра 8 С 1000                                       со скидкой;шт.;1;112500;95625;Астра;;8;;С;1000;Астра;73125;19000;8500;13500;;1,5;1,16;2,5;5;2,6;3,6528;7,8216;;;;;8,0028;12,1716;600;
00-00000353;Станция Астра 8 П 1000                                       со скидкой;шт.;1;114500;97325;Астра;;8;;П;1000;Астра;74425;19000;8500;13500;;1,5;1,16;2,5;5;2,6;3,6528;7,8216;;;;;8,0028;12,1716;600;
00-00000354;Станция Астра 8 С 1500                                       со скидкой;шт.;1;125000;106250;Астра;;8;;С;1500;Астра;81250;22000;8500;13500;;1,5;1,16;3;5;2,6;4,2648;9,2056;;;;;9,4848;14,4256;800;
00-00000355;Станция Астра 8 П 1500                                       со скидкой;шт.;1;127000;107950;Астра;;8;;П;1500;Астра;82550;22000;8500;13500;;1,5;1,16;3;5;2,6;4,2648;9,2056;;;;;9,4848;14,4256;800;
00-00000356;Станция Астра 9 С 850                                       со скидкой;шт.;1;114400;97240;Астра;;9;;С;850;Астра;74360;20500;9500;14500;;1,7;1,16;2,36;5;3;3,73264;7,89008;;;;;8,38656;12,544;500;
00-00001957;Станция Астра 9 П 850                                       со скидкой;шт.;1;117900;100215;Астра;;9;;П;850;Астра;76635;20500;9500;14500;;1,7;1,16;2,36;5;3;3,73264;7,89008;;;;;8,38656;12,544;500;
00-00000357;Станция Астра 9 С 1000                                       со скидкой;шт.;1;117000;99450;Астра;;9;;С;1000;Астра;76050;20500;9500;14500;;1,7;1,16;2,5;5;3;3,9152;8,3;;;;;8,8452;13,23;600;
00-00001958;Станция Астра 9 П 1000                                       со скидкой;шт.;1;120500;102425;Астра;;9;;П;1000;Астра;78325;20500;9500;14500;;1,7;1,16;2,5;5;3;3,9152;8,3;;;;;8,8452;13,23;600;
00-00000358;Станция Астра 9 С 1500                                       со скидкой;шт.;1;130500;110925;Астра;;9;;С;1500;Астра;84825;23500;9500;14500;;1,7;1,16;3;5;3;4,5672;9,764;;;;;10,4832;15,68;800;
00-00001959;Станция Астра 9 П 1500                                       со скидкой;шт.;1;133500;113475;Астра;;9;;П;1500;Астра;86775;23500;9500;14500;;1,7;1,16;3;5;3;4,5672;9,764;;;;;10,4832;15,68;800;
00-00000359;Станция Астра 10 С 850                                       со скидкой;шт.;1;141700;120445;Астра;;10;;С;850;Астра;92105;22000;9500;14500;;2;1,16;2,36;6;3,5;4,10944;8,57408;;;;;9,58464;14,04928;500;
00-00000360;Станция Астра 10 П 850                                       со скидкой;шт.;1;145200;123420;Астра;;10;;П;850;Астра;94380;22000;9500;14500;;2;1,16;2,36;6;3,5;4,10944;8,57408;;;;;9,58464;14,04928;500;
00-00000361;Станция Астра 10 С 1000                                       со скидкой;шт.;1;143700;122145;Астра;;10;;С;1000;Астра;93405;22000;9500;14500;;2;1,16;2,5;6;3,5;4,3088;9,0176;;;;;10,1088;14,8176;600;
00-00000362;Станция Астра 10 П 1000                                       со скидкой;шт.;1;147200;125120;Астра;;10;;П;1000;Астра;95680;22000;9500;14500;;2;1,16;2,5;6;3,5;4,3088;9,0176;;;;;10,1088;14,8176;600;
00-00000363;Станция Астра 10 С 1500                                       со скидкой;шт.;1;161100;136935;Астра;;10;;С;1500;Астра;104715;25000;9500;14500;;2;1,16;3;6;3,5;5,0208;10,6016;;;;;11,9808;17,5616;800;
00-00000364;Станция Астра 10 П 1500                                       со скидкой;шт.;1;164600;139910;Астра;;10;;П;1500;Астра;106990;25000;9500;14500;;2;1,16;3;6;3,5;5,0208;10,6016;;;;;11,9808;17,5616;800;
00-00000436;Станция БиоПурит 3 С 630                                      со скидкой;шт.;1;72990;62990;БиоПурит;;3;;С;630;БиоПурит;51093;14000;7500;12500;;1,2;1,2;1,75;4;1,3;3,012796628;5,820796628;;;;;4,992;7,8;500;
00-00000437;Станция БиоПурит 5 С 630                                      со скидкой;шт.;1;82990;69990;БиоПурит;;5;;С;630;БиоПурит;58093;16000;7500;12500;;1,2;1,2;2,25;4;1,8;3,727309951;7,255309951;;;;;6,272;9,8;500;
00-00000438;Станция БиоПурит 5 С 1130                                      со скидкой;шт.;1;98990;80990;БиоПурит;;5;;С;1130;БиоПурит;69293;17000;7500;12500;;1,2;1,2;2,75;4;1,8;4,441823273;8,689823273;;;;;7,552;11,8;600;
00-00000439;Станция БиоПурит 8 С 630                                      со скидкой;шт.;1;99990;81990;БиоПурит;;8;;С;630;БиоПурит;69993;18000;8500;13500;;1,6;1,6;2,25;5;3,3;5,276106579;9,588106579;;;;;9,8;14,112;500;
00-00000465;Станция БиоПурит 8 С 1130                                      со скидкой;шт.;1;122990;97990;БиоПурит;;8;;С;1130;БиоПурит;86093;19000;8500;13500;;1,6;1,6;2,75;5;3,3;6,27079693;11,46279693;;;;;11,8;16,992;600;
00-00000441;Станция БиоПурит 3 С 630 ВШУ                                     со скидкой;шт.;1;78990;68990;БиоПурит;;3;;С;630;БиоПурит;55293;14000;7500;12500;;1,2;1,2;1,75;4;1,3;3,012796628;5,820796628;;;;;4,992;7,8;500;
00-00000442;Станция БиоПурит 5 С 630 ВШУ                                     со скидкой;шт.;1;88990;75990;БиоПурит;;5;;С;630;БиоПурит;62293;16000;7500;12500;;1,2;1,2;2,25;4;1,8;3,727309951;7,255309951;;;;;6,272;9,8;500;
00-00000443;Станция БиоПурит 5 С 1130 ВШУ                                     со скидкой;шт.;1;104990;86990;БиоПурит;;5;;С;1130;БиоПурит;73493;17000;7500;12500;;1,2;1,2;2,75;4;1,8;4,441823273;8,689823273;;;;;7,552;11,8;600;
00-00000444;Станция БиоПурит 8 С 630 ВШУ                                     со скидкой;шт.;1;105990;87990;БиоПурит;;8;;С;630;БиоПурит;74193;18000;8500;13500;;1,6;1,6;2,25;5;3,3;5,276106579;9,588106579;;;;;9,8;14,112;500;
00-00000445;Станция БиоПурит 8 С 1130 ВШУ                                     со скидкой;шт.;1;128990;103990;БиоПурит;;8;;С;1130;БиоПурит;90293;19000;8500;13500;;1,6;1,6;2,75;5;3,3;6,27079693;11,46279693;;;;;11,8;16,992;600;
00-00001960;Станция Евробион Русин 4 С 600;шт.;1;73000;65700;Евробион Русин;;4;;С;600;ЕвроБион;48180;15000;7500;12500;;1;1;2,38;3;1,4;3,187552371;6,489952371;;;;;5,0568;8,3592;500;
00-00001961;Станция Евробион Русин 4 П 600;шт.;1;80000;72000;Евробион Русин;;4;;П;600;ЕвроБион;52800;15000;7500;12500;;1;1;2,38;3;1,4;3,187552371;6,489952371;;;;;5,0568;8,3592;500;
00-00000475;Станция Евробион Русин 5 С 600;шт.;1;76000;68400;Евробион Русин;;5;;С;600;ЕвроБион;50160;16000;7500;12500;;1,08;1,08;2,36;3;1,6;3,445455334;6,886095334;;;;;5,607424;9,048064;500;
00-00000476;Станция Евробион Русин 5 П 600;шт.;1;83000;74700;Евробион Русин;;5;;П;600;ЕвроБион;54780;16000;7500;12500;;1,08;1,08;2,36;3;1,6;3,445455334;6,886095334;;;;;5,607424;9,048064;500;
00-00000477;Станция Евробион АРТ 4 С 600;шт.;1;82000;73800;Евробион АРТ;;4;;С;600;ЕвроБион;54120;15000;7500;12500;;1;1;2,38;3;1,4;3,187552371;6,489952371;;;;;5,0568;8,3592;500;
00-00000478;Станция Евробион АРТ 5 С 600;шт.;1;85000;76500;Евробион АРТ;;5;;С;600;ЕвроБион;56100;16000;7500;12500;;1,08;1,08;2,38;3;1,6;3,470941566;6,938461566;;;;;5,651232;9,118752;500;
00-00000479;Станция Евробион АРТ 5 П 600;шт.;1;91000;81900;Евробион АРТ;;5;;П;600;ЕвроБион;60060;16000;7500;12500;;1,08;1,08;2,38;3;1,6;3,470941566;6,938461566;;;;;5,651232;9,118752;500;
00-00000480;Станция Евробион АРТ 5 С 900;шт.;1;91700;82530;Евробион АРТ;;5;;С;900;ЕвроБион;60522;17000;7500;12500;;1,08;1,08;2,68;3;1,6;3,85323504;7,72395504;;;;;6,308352;10,179072;500;
00-00000481;Станция Евробион АРТ 5 П 900;шт.;1;97700;87930;Евробион АРТ;;5;;П;900;ЕвроБион;64482;17000;7500;12500;;1,08;1,08;2,68;3;1,6;3,85323504;7,72395504;;;;;6,308352;10,179072;500;
00-00000482;Станция Евробион АРТ 5 С 1200;шт.;1;106000;95400;Евробион АРТ;;5;;С;1200;ЕвроБион;69960;17000;7500;12500;;1,08;1,08;3;3;1,6;4,261014747;8,561814747;;;;;7,00928;11,31008;600;
00-00000483;Станция Евробион АРТ 5 П 1200;шт.;1;112000;100800;Евробион АРТ;;5;;П;1200;ЕвроБион;73920;17000;7500;12500;;1,08;1,08;3;3;1,6;4,261014747;8,561814747;;;;;7,00928;11,31008;600;
00-00000484;Станция Евробион АРТ 5 С 1600;шт.;1;118000;106200;Евробион АРТ;;5;;С;1600;ЕвроБион;77880;20000;7500;12500;;1,08;1,08;3,38;3;1,6;4,745253148;9,556773148;;;;;7,841632;12,653152;800;
00-00000485;Станция Евробион АРТ 5 П 1600;шт.;1;124000;111600;Евробион АРТ;;5;;П;1600;ЕвроБион;81840;20000;7500;12500;;1,08;1,08;3,38;3;1,6;4,745253148;9,556773148;;;;;7,841632;12,653152;800;
00-00000486;Станция Евробион АРТ 8 С 600;шт.;1;115000;103500;Евробион АРТ;;8;;С;600;ЕвроБион;75900;18000;8500;13500;;1,35;1,35;2,38;4;2,5;4,494546196;8,519346196;;;;;7,90125;11,92605;500;
00-00000487;Станция Евробион АРТ 8 П 600;шт.;1;121000;108900;Евробион АРТ;;8;;П;600;ЕвроБион;79860;18000;8500;13500;;1,35;1,35;2,38;4;2,5;4,494546196;8,519346196;;;;;7,90125;11,92605;500;
00-00000488;Станция Евробион АРТ 8 С 900;шт.;1;121000;108900;Евробион АРТ;;8;;С;900;ЕвроБион;79860;19000;8500;13500;;1,35;1,35;2,68;4;2,5;4,983879751;9,476679751;;;;;8,82;13,3128;500;
00-00000489;Станция Евробион АРТ 8 П 900;шт.;1;127000;114300;Евробион АРТ;;8;;П;900;ЕвроБион;83820;19000;8500;13500;;1,35;1,35;2,68;4;2,5;4,983879751;9,476679751;;;;;8,82;13,3128;500;
00-00000490;Станция Евробион АРТ 8 С 1200;шт.;1;130000;117000;Евробион АРТ;;8;;С;1200;ЕвроБион;85800;19000;8500;13500;;1,35;1,35;3;4;2,6;5,505835542;10,49783554;;;;;9,8;14,792;600;
00-00000491;Станция Евробион АРТ 8 П 1200;шт.;1;136000;122400;Евробион АРТ;;8;;П;1200;ЕвроБион;89760;19000;8500;13500;;1,35;1,35;3;4;2,6;5,505835542;10,49783554;;;;;9,8;14,792;600;
00-00000492;Станция Евробион АРТ 8 С 1600;шт.;1;155000;139500;Евробион АРТ;;8;;С;1600;ЕвроБион;102300;22000;8500;13500;;1,35;1,35;3,38;4;2,5;6,125658044;11,71045804;;;;;10,96375;16,54855;800;
00-00000493;Станция Евробион АРТ 8 П 1600;шт.;1;161000;144900;Евробион АРТ;;8;;П;1600;ЕвроБион;106260;22000;8500;13500;;1,35;1,35;3,38;4;2,5;6,125658044;11,71045804;;;;;10,96375;16,54855;800;
00-00000494;Станция Евробион АРТ 10 С 600;шт.;1;143000;128700;Евробион АРТ;;10;;С;600;ЕвроБион;94380;21000;9500;14500;;2;1,75;2,38;6;5,6;5,835809484;10,94420948;;;;;13,3128;18,4212;500;
00-00000495;Станция Евробион АРТ 10 П 600;шт.;1;149000;134100;Евробион АРТ;;10;;П;600;ЕвроБион;98340;21000;9500;14500;;2;1,75;2,38;6;5,6;5,835809484;10,94420948;;;;;13,3128;18,4212;500;
00-00000496;Станция Евробион АРТ 10 С 750;шт.;1;150000;135000;Евробион АРТ;;10;;С;750;ЕвроБион;99000;21000;9500;14500;;2;1,75;2,55;6;5,7;6,178938733;11,62393873;;;;;14,19;19,635;500;
00-00000497;Станция Евробион АРТ 10 П 750;шт.;1;156000;140400;Евробион АРТ;;10;;П;750;ЕвроБион;102960;21000;9500;14500;;2;1,75;2,55;6;5,7;6,178938733;11,62393873;;;;;14,19;19,635;500;
00-00000498;Станция Евробион АРТ 10 С 1200;шт.;1;162500;146250;Евробион АРТ;;10;;С;1200;ЕвроБион;107250;22000;9500;14500;;2;1,75;3,05;6;5,8;7,188142407;13,62314241;;;;;16,77;23,205;600;
00-00000499;Станция Евробион АРТ 10 П 1200;шт.;1;168500;151650;Евробион АРТ;;10;;П;1200;ЕвроБион;111210;22000;9500;14500;;2;1,75;3,05;6;5,8;7,188142407;13,62314241;;;;;16,77;23,205;600;
00-00000500;Станция Евробион АРТ 15 С 600;шт.;1;172000;154800;Евробион АРТ;;15;;С;600;ЕвроБион;113520;24000;10500;15500;;1,93;1,93;2,39;6;5,2;7,068835211;12,31099521;;;;;14,060851;19,303011;500;
00-00000501;Станция Евробион АРТ 15 П 600;шт.;1;178000;160200;Евробион АРТ;;15;;П;600;ЕвроБион;117480;24000;10500;15500;;1,93;1,93;2,39;6;5,2;7,068835211;12,31099521;;;;;14,060851;19,303011;500;
00-00000502;Станция Евробион АРТ 15 С 750;шт.;1;178800;160920;Евробион АРТ;;15;;С;750;ЕвроБион;118008;24000;10500;15500;;1,93;1,93;2,56;6;5,3;7,494408176;13,08064818;;;;;14,983764;20,570004;500;
00-00000503;Станция Евробион АРТ 15 П 750;шт.;1;184800;166320;Евробион АРТ;;15;;П;750;ЕвроБион;121968;24000;10500;15500;;1,93;1,93;2,56;6;5,3;7,494408176;13,08064818;;;;;14,983764;20,570004;500;
00-00000504;Станция Евробион АРТ 15 С 1200;шт.;1;196300;176670;Евробион АРТ;;15;;С;1200;ЕвроБион;129558;25000;10500;15500;;1,93;1,93;3,06;6;5,4;8,746093366;15,34433337;;;;;17,698214;24,296454;600;
00-00000505;Станция Евробион АРТ 15 П 1200;шт.;1;202300;182070;Евробион АРТ;;15;;П;1200;ЕвроБион;133518;25000;10500;15500;;1,93;1,93;3,06;6;5,4;8,746093366;15,34433337;;;;;17,698214;24,296454;600;
00-00001962;Станция Евролос БИО 3;шт.;1;57000;57000;Евролос БИО;;3;;;510;ЕвроЛос;39900;14000;7500;12500;;1,4;1,4;1,8;4;2;3,70911528;6,90911528;;;;;6,48;9,68;500;
00-00001963;Станция Евролос БИО 3+ (пр);шт.;1;64000;64000;Евролос БИО;;3;;+ (пр);510;ЕвроЛос;44800;14000;7500;12500;;1,4;1,4;1,8;4;2;3,70911528;6,90911528;;;;;6,48;9,68;500;
00-00001964;Станция Евролос БИО 4;шт.;1;62000;62000;Евролос БИО;;4;;;510;ЕвроЛос;43400;16000;7500;12500;;1,4;1,4;1,9;4;2,1;3,87917724;7,23917724;;;;;6,804;10,164;500;
00-00001965;Станция Евролос БИО 4+ (пр);шт.;1;69000;69000;Евролос БИО;;4;;+ (пр);510;ЕвроЛос;48300;16000;7500;12500;;1,4;1,4;1,9;4;2,1;3,87917724;7,23917724;;;;;6,804;10,164;500;
#Н/Д;Станция Евролос БИО 4+ (пр) с доп. горловиной 40см;шт.;1;74500;74500;Евролос БИО;;4;;+ (пр) с доп. горловиной 40см;910;ЕвроЛос с горл;52150;17000;7500;12500;;1,4;1,4;2,3;4;2,1;4,559425079;8,559425079;497,3918268;10;933,7554632;19;8,1;12,1;500;
00-00001966;Станция Евролос БИО 5;шт.;1;68000;68000;Евролос БИО;;5;;;510;ЕвроЛос;47600;16000;7500;12500;;1,4;1,4;2;4;2,3;4,049239199;7,569239199;;;;;7,128;10,648;500;
00-00001967;Станция Евролос БИО 5+ (пр);шт.;1;74000;74000;Евролос БИО;;5;;+ (пр);510;ЕвроЛос;51800;16000;7500;12500;;1,4;1,4;2;4;2,3;4,049239199;7,569239199;;;;;7,128;10,648;500;
#Н/Д;Станция Евролос БИО 5+ (пр) с доп. горловиной 40см;шт.;1;79500;79500;Евролос БИО;;5;;+ (пр) с доп. горловиной 40см;910;ЕвроЛос с горл;55650;17000;7500;12500;;1,4;1,4;2,4;4;2,3;4,729487039;8,889487039;515,9440407;11;969,7622225;20;8,424;12,584;500;
00-00001968;Станция Евролос БИО 6;шт.;1;76000;76000;Евролос БИО;;6;;;510;ЕвроЛос;53200;17000;7500;12500;;1,6;1,6;2;5;3;4,778761403;8,650761403;;;;;8,8;12,672;500;
00-00001969;Станция Евролос БИО 6+ (пр);шт.;1;82000;82000;Евролос БИО;;6;;+ (пр);510;ЕвроЛос;57400;17000;7500;12500;;1,6;1,6;2;5;3;4,778761403;8,650761403;;;;;8,8;12,672;500;
#Н/Д;Станция Евролос БИО 6+ (пр) с доп. горловиной 40см;шт.;1;87500;87500;Евролос БИО;;6;;+ (пр) с доп. горловиной 40см;910;ЕвроЛос с горл;61250;18000;7500;12500;;1,6;1,6;2,4;5;3;5,574513684;10,15051368;608,1287655;13;1107,328766;23;10,4;14,976;500;
00-00001970;Станция Евролос БИО 8;шт.;1;94000;94000;Евролос БИО;;8;;;510;ЕвроЛос;65800;18000;8500;13500;;1,8;1,8;2;5;3,8;5,558619901;9,782619901;;;;;10,648;14,872;500;
00-00001971;Станция Евролос БИО 8+ (пр);шт.;1;97000;97000;Евролос БИО;;8;;+ (пр);510;ЕвроЛос;67900;18000;8500;13500;;1,8;1,8;2;5;3,8;5,558619901;9,782619901;;;;;10,648;14,872;500;
#Н/Д;Станция Евролос БИО 8+ (пр) с доп. горловиной 40см;шт.;1;102500;102500;Евролос БИО;;8;;+ (пр) с доп. горловиной 40см;910;ЕвроЛос с горл;71750;19000;8500;13500;;1,8;1,8;2,4;5;3,8;6,476743881;11,46874388;706,553878;15;1251,135696;26;12,584;17,576;500;
00-00001972;Станция Евролос БИО 10;шт.;1;116000;116000;Евролос БИО;;10;;;510;ЕвроЛос;81200;21000;9500;14500;;2;2;2;6;4,7;6,388814693;10,96481469;;;;;12,672;17,248;500;
00-00001973;Станция Евролос БИО 10+ (пр);шт.;1;125000;125000;Евролос БИО;;10;;+ (пр);510;ЕвроЛос;87500;21000;9500;14500;;2;2;2;6;4,7;6,388814693;10,96481469;;;;;12,672;17,248;500;
00-00001974;Станция Евролос БИО 12;шт.;1;129000;129000;Евролос БИО;;12;;;510;ЕвроЛос;90300;22000;10000;15000;;2;2;2,25;6;5,5;7,043416529;12,13941653;;;;;14,112;19,208;500;
00-00001975;Станция Евролос БИО 12+ (пр);шт.;1;136000;136000;Евролос БИО;;12;;+ (пр);510;ЕвроЛос;95200;22000;10000;15000;;2;2;2,25;6;5,5;7,043416529;12,13941653;;;;;14,112;19,208;500;
#Н/Д;Станция Евролос БИО 12+ (пр) с доп. горловиной 40см;шт.;1;141500;141500;Евролос БИО;;12;;+ (пр) с доп. горловиной 40см;910;ЕвроЛос с горл;99050;23000;10000;15000;;2;2;2,65;6;5,5;8,090779468;14,01877947;882,6304874;18;1529,321397;31;16,416;22,344;500;
00-00001976;Станция Евролос БИО 15;шт.;1;146000;146000;Евролос БИО;;15;;;510;ЕвроЛос;102200;24000;10500;15500;;2;2;2,7;6;6,9;8,221699835;14,25369984;;;;;16,704;22,736;500;
00-00001977;Станция Евролос БИО 15+ (пр);шт.;1;155000;155000;Евролос БИО;;15;;+ (пр);510;ЕвроЛос;108500;24000;10500;15500;;2;2;2,7;6;6,9;8,221699835;14,25369984;;;;;16,704;22,736;500;
00-00000446;Станция Коло Веси 3  600                                       со скидкой;шт.;1;109800;104310;Коло Веси;;3;;;600;Коло Веси;54900;14000;7500;12500;;1;1;2,18;3;1,2;2,952632004;5,999032004;221,4474003;5;449,9274003;9;4,6648;7,7112;500;
00-00000447;Станция Коло Веси 3  600 НК                                      со скидкой;шт.;1;119900;113905;Коло Веси;;3;;;600;Коло Веси;59950;14000;7500;12500;;1,4;1,4;1,68;4;1,7;3,505040928;6,513040928;262,8780696;6;488,4780696;10;6,0912;9,0992;500;
00-00000453;Станция Коло Веси 3  900                                       со скидкой;шт.;1;116800;110960;Коло Веси;;3;;;900;Коло Веси;58400;15000;7500;12500;;1;1;2,48;3;1,2;3,305012555;6,735412555;247,8759416;5;505,1559416;11;5,2528;8,6832;500;
00-00000457;Станция Коло Веси 3  1200                                       со скидкой;шт.;1;119800;113810;Коло Веси;;3;;;1200;Коло Веси;59900;17000;7500;12500;;1;1;2,78;3;1,2;3,657393106;7,471793106;274,3044829;6;560,3844829;12;5,8408;9,6552;600;
00-00000448;Станция Коло Веси 5  600                                       со скидкой;шт.;1;129900;123405;Коло Веси;;5;;;600;Коло Веси;64950;16000;7500;12500;;1,3;1,3;2,18;4;2,1;3,984636086;7,602236086;298,8477065;6;570,1677065;12;6,8782;10,4958;500;
00-00000449;Станция Коло Веси 5  600 НК                                      со скидкой;шт.;1;134900;128155;Коло Веси;;5;;;600;Коло Веси;67450;16000;7500;12500;;1,7;1,7;1,68;5;2,5;4,477534837;7,936734837;335,8151128;7;595,2551128;12;8,2908;11,75;500;
00-00000454;Станция Коло Веси 5  900                                       со скидкой;шт.;1;136900;130055;Коло Веси;;5;;;900;Коло Веси;68450;17000;7500;12500;;1,3;1,3;2,48;4;2,1;4,453439218;8,527039218;334,0079413;7;639,5279413;13;7,7452;11,8188;500;
00-00000458;Станция Коло Веси 5  1200                                       со скидкой;шт.;1;140400;133380;Коло Веси;;5;;;1200;Коло Веси;70200;19000;7500;12500;;1,3;1,3;2,78;4;2,1;4,922242349;9,451842349;369,1681762;8;708,8881762;15;8,6122;13,1418;600;
00-00000450;Станция Коло Веси 8  600                                       со скидкой;шт.;1;139900;132905;Коло Веси;;8;;;600;Коло Веси;69950;18000;8500;13500;;1,5;1,5;2,18;4;2,8;4,739422009;8,737822009;355,4566506;8;655,3366506;14;8,5918;12,5902;500;
00-00000451;Станция Коло Веси 8  600 НК                                      со скидкой;шт.;1;144900;137655;Коло Веси;;8;;;600;Коло Веси;72450;18000;8500;13500;;1,9;1,9;1,68;5;3,1;5,181917219;8,941917219;388,6437914;8;670,6437914;14;9,9452;13,7052;500;
00-00000455;Станция Коло Веси 8  900                                       со скидкой;шт.;1;146900;139555;Коло Веси;;8;;;900;Коло Веси;73450;19000;8500;13500;;1,5;1,5;2,48;4;2,8;5,292278248;9,794678248;396,9208686;8;734,6008686;15;9,6748;14,1772;500;
00-00000459;Станция Коло Веси 8  1200                                       со скидкой;шт.;1;149700;142215;Коло Веси;;8;;;1200;Коло Веси;74850;21000;8500;13500;;1,5;1,5;2,78;4;2,8;5,845134488;10,85153449;438,3850866;9;813,8650866;17;10,7578;15,7642;600;
